charge,othername,casno,unikey,expose
0,(E)-2-Pentenenitrile,26294984,606,1
0,(E)-3-Methyl-2-pentene,616126,607,1
0,(E)-3-Penten-1-yne,2004695,608,1
0,(E)-3-Pentenenitrile,16529661,609,1
0,(E)-Butenedinitrile,764421,610,1
0,(E)-CH(CN)CH(CN),764421,611,1
0,(E)-CH2=CHCH=CH2,106990,612,1
0,(E)-CH2=CHCH=CHC2H5,20237347,613,1
0,(E)-CH2=CHCH=CHCH=CH2,821078,614,1
0,(E)-CH2=CHCH=CHCH3,2004708,615,1
0,(E)-CH2=CHCH2CH=CHCH3,7319008,616,1
0,(E)-CH3CH=C(CH3)C2H5,616126,617,1
0,(E)-CH3CH=C=C=CHCH3,59660650,618,1
0,(E)-CH3CH=CHC#CH,2004695,619,1
0,(E)-CH3CH=CHCN,627269,620,1
0,(E)-CH3CH=NOH,107299,621,1
0,(E)-CHCl=CHCl,156605,622,1
0,(E)-Difluorodiazene,13776620,623,1
0,(E)-HC#CCH=CHC#CH,16668681,624,1
0,"(E)-Hexa-1,5-diyne-3-ene",16668681,625,1
0,(E)-N2F2,13776620,626,1
0,(Methylamino)ethanoic acid,107971,627,1
0,(Methyldithio)methane,624920,628,1
0,(Methylsulphonyl)ethane,594434,629,1
0,(Methylthio)ethane,624895,630,1
0,(Rs)-2-aminobutane,13952846,631,1
0,(Rs)-sec-butylamine,13952846,632,1
0,(S)-2-Aminopropanoic acid,56417,633,1
0,(S)-Alanine,56417,634,1
0,"(Z),(Z)-2,4-Hexadiene",6108618,635,1
0,"(Z),(Z)-CH3CH=CHCH=CHCH3",6108618,636,1
0,"(Z)-1,2-Dichloroethene",156592,637,1
0,"(Z)-1,2-Dichloroethylene",156592,638,1
0,"(Z)-1,3,5-Hexatriene",2612466,639,1
0,"(Z)-1,3-Pentadiene",1574410,640,1
0,(Z)-2-Butene,590181,641,1
0,(Z)-2-Butenenitrile,1190767,642,1
0,(Z)-2-C4H8,590181,643,1
0,(Z)-2-Pentene,627203,644,1
0,(Z)-2-Pentenenitrile,25899507,645,1
0,(Z)-3-Methyl-2-pentene,922623,646,1
0,(Z)-CH2=CHCH=CHCH=CH2,2612466,647,1
0,(Z)-CH2=CHCH=CHCH3,1574410,648,1
0,(Z)-CH2=CHCH2CH=CHCH3,7318674,649,1
0,(Z)-CH3CH=C(CH3)C2H5,922623,650,1
0,(Z)-CH3CH=C=C=CHCH3,59660649,651,1
0,(Z)-CH3CH=CHC#CH,1574409,652,1
0,(Z)-CH3CH=CHCN,1190767,653,1
0,(Z)-CHCl=CHCl,156592,654,1
0,(Z)-Difluorodiazene,13812436,655,1
0,(Z)-HC#CCH=CHC#CH,16668670,656,1
0,"(Z)-Hexa-1,5-diyne-3-ene",16668670,657,1
0,2-Methyldioxole,497267,658,1
0,2-Methylimidazole,693981,659,1
0,2-Methyl-n-butanol,137326,660,1
0,2-Methyloxazoline,1120645,661,1
0,2-Methyloxiran,75569,662,1
0,2-Methylpentane,107835,663,1
0,2-Methylpropan-1-ol,78831,664,1
0,2-Methylpropan-2-ol,75650,665,1
0,2-Methylpropanal,78842,666,1
0,2-Methylpropanamide,563837,667,1
0,2-Methylpropane,75285,668,1
0,2-Methylpropanenitrile,78820,669,1
0,2-Methylpropanol,78831,670,1
0,2-Methylpropanol-1,78831,671,1
0,2-Methylpropanol-2,75650,672,1
0,2-Methylpropenamide,79390,673,1
0,2-Methylpropene,115117,674,1
0,2-Methylpropene-isobutylene,115117,675,1
0,2-Methylpropionaldehyde,78842,676,1
0,2-Methylpropionamide,563837,677,1
0,2-Methylpropionitrile,78820,678,1
0,2-Methylpropyl alcohol,78831,679,1
0,2-Methylpropylamine,78819,680,1
0,2-Methyltetrahydrothiophene,1795091,681,1
0,2-Methyltetrazole,16681780,682,1
0,2-Methylthiacyclopentane,1795091,683,1
0,2-Methylthiacyclopropane,1072431,684,1
0,2-Methylthiirane,1072431,685,1
0,2-Methylthiolane,1795091,686,1
0,2-Methylthiophane,1795091,687,1
0,2-Methylthiophene,554143,688,1
0,2-Oxacyclobutanone,57578,689,1
0,"2-Oxazoline, 2-methyl-",1120645,690,1
0,2-Oxetanone,57578,691,1
0,"2-Oxetanone, 4-methylene-",674828,692,1
0,2-Oxolanone,96480,693,1
0,2-Oxooxetane,57578,694,1
0,2-Oxopyrrolidine,616455,695,1
0,2-Oxotetrahydrofuran,96480,696,1
0,2-Oxothiolane,1003107,697,1
0,2-Oxypyrrolidine,616455,698,1
0,2-Pentanol,6032297,699,1
0,2-Pentanone,107879,700,1
0,"2-Pentene, (E)-",646048,701,1
0,"2-Pentene, (Z)-",627203,702,1
0,"2-Pentene, 3-methyl-, (E)-",616126,703,1
0,"2-Pentene, 3-methyl-, (Z)-",922623,704,1
0,"2-Pentenenitrile, (E)-",26294984,705,1
0,"2-Pentenenitrile, (Z)-",25899507,706,1
0,2-Pentyl alcohol,6032297,707,1
0,2-Propanamine,75310,708,1
0,"2-Propanamine, 2-methyl-",75649,709,1
0,2-Propanethiol,75332,710,1
0,"2-Propanethiol, 2-methyl-",75661,711,1
0,2-Propanol,67630,712,1
0,2-Propanol nitrite,541424,713,1
0,"2-Propanol, 2-methyl-",75650,714,1
0,2-Propanone,67641,715,1
0,2-Propen-1-ol,107186,716,1
0,2-Propenamide,79061,717,1
0,"2-Propenamide, 2-methyl-",79390,718,1
0,2-Propene-1-ol,107186,719,1
0,2-Propenenitrile,107131,720,1
0,2-Propenoic acid,79107,721,1
0,"2-Propenoic acid, methyl ester",96333,722,1
0,2-Propenol,107186,723,1
0,2-Propenyl alcohol,107186,724,1
0,2-Propyl alcohol,67630,725,1
0,2-Propyl chloride,75296,726,1
0,2-Propylamine,75310,727,1
0,2-Propylmercaptan,75332,728,1
0,2-Pyrol,616455,729,1
0,2-Pyrol4-aminobutyric acid lactam,616455,730,1
0,2-Pyrrolidine,616455,731,1
0,2-Pyrrolidinone,616455,732,1
0,2-Pyrrolidone,616455,733,1
0,2-tert-Pentyl mercaptan,1679090,734,1
0,2-Thiabutane,624895,735,1
0,2-Thiahexane,628295,736,1
0,2-Thiapropane,75183,737,1
0,"2-Thiophenone, tetrahydro-",1003107,738,1
0,2-Thiopropane,75183,739,1
0,2-Thiopseudourea,62566,740,1
0,2-Thiosemicarbazide,79196,741,1
0,2-Thiourea,62566,742,1
0,2-trans-Butene,624646,743,1
0,2-trans-Pentene,646048,744,1
0,"3(2H)-Thiophenone, dihydro-",1003049,745,1
0,"3,3,3-Trimethylpropyne",917920,746,1
0,"3,3-Dimethyl-1-Butyne",917920,747,1
0,"3,3-Dimethyl-2-thiabutane",6163640,748,1
0,"3,3-Dimethylallene",598254,749,1
0,"3,3-Dimethylbutyne",917920,750,1
0,"3,3-Dimethylbutyne-1",917920,751,1
0,"3,3-Dimethyloxetane",6921353,752,1
0,"3,3-Dimethyltrimethylene oxide",6921353,753,1
0,"3,4-Dihdro-2H-pyrane",110872,754,1
0,"3,4-Dihydro-1H-pyran",110872,755,1
0,"3,4-Dihydro-2H-pyran",110872,756,1
0,"3,4-Dihydro-2-pyran",110872,757,1
0,"3,4-Dihydropyran",110872,758,1
0,3-Aminopropanenitrile,151188,759,1
0,3-Aminopropanoic acid,107959,760,1
0,3-Aminopropionic acid,107959,761,1
0,3-Aminopropionitrile,151188,762,1
0,3-Butanone,78933,763,1
0,"3-Butenoic acid, 3-hydroxy-, &beta;-lactone",674828,764,1
0,"3-Chloro-1,2-epoxypropane",106898,765,1
0,"3-Chloro-1,2-propylene oxide",106898,766,1
0,3-Chloro-1-butene,563520,767,1
0,"3-Chloropropene-1,2-oxide",106898,768,1
0,3-Chloropropylene oxide,106898,769,1
0,3-Ethylthio-1-propene,5296628,770,1
0,"3-Hexene-1,5-diyne, (E)-",16668681,771,1
0,"3-Hexene-1,5-diyne, (Z)-",16668670,772,1
0,3-Hexyne,928494,773,1
0,3-Hydroxy-1-propene,107186,774,1
0,3-Hydroxypropene,107186,775,1
0,"3-Hydroxypropionic acid, lactone",57578,776,1
0,3-Mercaptopropanol,107039,777,1
0,"3-Methyl-1,2-butadiene",598254,778,1
0,"3-Methyl-1,2-epoxypropane",75569,779,1
0,3-Methyl-1-butanethiol,541311,780,1
0,3-Methyl-1-butanol,123513,781,1
0,3-Methyl-2-butanethiol,2084186,782,1
0,3-Methyl-2-butanol,598754,783,1
0,3-Methyl-2-butanone,563804,784,1
0,3-Methyl-2-butene,513359,785,1
0,3-Methyl-2-propylamine,78819,786,1
0,3-Methyl-2-thiabutane,1551219,787,1
0,3-Methyl-3-buten-1-yne,78808,788,1
0,3-Methylbutan-1-ol,123513,789,1
0,3-Methylbutan-2-one,563804,790,1
0,3-Methylbutanethiol,541311,791,1
0,3-Methylbutanol,123513,792,1
0,3-Methyl-cis-2-pentene,922623,793,1
0,3-Methylcyclopentene,1120623,794,1
0,3-Methylenecyclopentene,930267,795,1
0,3-Methylenepentane,760214,796,1
0,3-Methylisoxazole,30842901,797,1
0,3-Methylpentane,96140,798,1
0,3-Methyltetrahydrothiophene,4740005,799,1
0,3-Methylthiacyclopentane,4740005,800,1
0,3-Methylthiolane,4740005,801,1
0,3-Methylthiophene,616444,802,1
0,3-Methyl-trans-2-pentene,616126,803,1
0,3-Metil-butanolo,123513,804,1
0,3-Oxapentane,60297,805,1
0,"3-Oxo-2,3,4,5-tetrahydrothiophene",1003049,806,1
0,3-Oxotetrahydrothiophene,1003049,807,1
0,3-Pentanone,96220,808,1
0,"3-Penten-1-yne, (E)-",2004695,809,1
0,"3-Penten-1-yne, (Z)-",1574409,810,1
0,"3-Pentene-1-yne, (E)-",2004695,811,1
0,"3-Pentene-1-yne, (Z)-",1574409,812,1
0,3-Propanolide,57578,813,1
0,3-Propiolactone,57578,814,1
0,3-Thiacyclopentanone,1003049,815,1
0,3-Thiahexane,4110503,816,1
0,3-Thiapentane,352932,817,1
0,3-Thiophanone,1003049,818,1
0,3-Thiotolene,616444,819,1
0,"4,5-Dihydro-2-methylfuran",1487156,820,1
0,"4,5-Dihydro-3(2H)-thiophenone",1003049,821,1
0,"4,5-Dihydro-3(2H)-thiophenone",1003107,822,1
0,"4,5-Dihydrofuran",1191997,823,1
0,"4,5-Dihydrosylvan",1487156,824,1
0,4-Aminobutyric acid lactam,616455,825,1
0,4-Butanolide,96480,826,1
0,4-Butyrolactone,96480,827,1
0,4-Butyrothiolactone,1003107,828,1
0,4-Deoxytetronic acid,96480,829,1
0,4-Hydroxybutanoic acid lactone,96480,830,1
0,"4-Hydroxybutanoic acid, &gamma;-lactone",96480,831,1
0,4-Hydroxybutyric acid lactone,96480,832,1
0,"4-Hydroxybutyric acid, &gamma;-lactone",96480,833,1
0,4-Methylcyclopentene,1759815,834,1
0,4-Methylene-2-oxetanone,674828,835,1
0,4-Methylthiazole,693958,836,1
0,4-Thiobutyrolactone,1003107,837,1
0,"5,6-Dihydro-4H-pyran",110872,838,1
0,"5-Amino-1,2,3,4-tetrazole",4418615,839,1
0,5-Amino-1H-tetrazole,4418615,840,1
0,5-Aminotetrazole,4418615,841,1
0,"5-Methyl-2,3-dihydrofuran",1487156,842,1
0,5-Methylisoxazole,5765446,843,1
0,5-Methyltetrahydro-2-thenylamine,1795091,844,1
0,5-Methyltetrahydro-2-thenylamined,1795091,845,1
0,5-Methyltetrazole,4076362,846,1
0,90 Technical glycerin,56815,847,1
0,90 Technical glycerine,56815,848,1
0,A 10846,67685,850,1
0,A 11032,51796,851,1
0,A 31,75285,852,1
0,AA,107186,857,1
0,Aaalcool allilco,107186,860,1
0,Absolute ethanol,64175,861,1
0,Abufene,107959,862,1
0,AC,74908,863,1
0,Acetaldehyd,75070,864,1
0,Acetaldehyde,75070,865,1
0,Acetaldehyde oxime,107299,866,1
0,"Acetaldehyde, dimethyl acetal",534156,867,1
0,Acetaldeyde,75070,868,1
0,Acetaldoxime,107299,869,1
0,"Acetaldoxime,syn & anti",107299,870,1
0,Acetamide,60355,871,1
0,Acetasol,64197,872,1
0,Acetate de methyle,79209,873,1
0,Acetene,74851,874,1
0,Acetic acid,64197,875,1
0,Acetic acid amide,60355,876,1
0,Acetic acid chloride,75365,877,1
0,"Acetic acid, (methylamino)-",107971,878,1
0,"Acetic acid, aminooxo-",471476,879,1
0,"Acetic acid, ethyl ester",141786,880,1
0,"Acetic acid, glacial",64197,881,1
0,"Acetic acid, methyl ester",79209,882,1
0,"Acetic acid, thio-, S-ethyl ester",625605,883,1
0,Acetic aldehyde,75070,884,1
0,Acetic chloride,75365,885,1
0,Acetic ester,141786,886,1
0,Acetic ether,141786,887,1
0,Acetidin,141786,888,1
0,Acetimidic acid,60355,889,1
0,Acetone,67641,890,1
0,Acetone oil,67641,891,1
0,"Acetone, methyl-",78933,892,1
0,Acetonitril,75058,893,1
0,Acetonitrile,75058,894,1
0,"Acetonitrile, methoxy-",1738369,895,1
0,"Acetonitrile, trifluoro-",353855,896,1
0,Acetoxyethane,141786,897,1
0,Acetyl chloride,75365,898,1
0,Acetyl fluoride,557993,899,1
0,Acetyl radical,3170692,900,1
0,Acetylaldehyde,75070,901,1
0,Acetylcyclopropane,765435,902,1
0,Acetylen,74862,903,1
0,Acetylene,74862,904,1
0,"Acetylene dichloride, cis-",156592,905,1
0,"Acetylene dichloride, trans-",156605,906,1
0,Acetylene trichloride,79016,907,1
0,"Acetylene, methyl-",74997,908,1
0,Acetylenedicarbonitrile,1071983,909,1
0,Acide acetique,64197,910,1
0,Acide chlorhydrique,7647010,911,1
0,Acide cyanhydrique,74908,912,1
0,Acide fluorhydrique,7664393,913,1
0,Acide formique,64186,914,1
0,Acide nitrique,7697372,915,1
0,Acide sulfhydrique,7783064,916,1
0,Acide sulfurique,7664939,917,1
0,Acido acetico,64197,918,1
0,Acido cianidrico,74908,919,1
0,Acido cloridrico,7647010,920,1
0,Acido fluoridrico,7664393,921,1
0,Acido formico,64186,922,1
0,Acido nitrico,7697372,923,1
0,Acido solforico,7664939,924,1
0,Acritet,107131,925,1
0,Acroleic acid,79107,926,1
0,Acrylamide,79061,927,1
0,Acrylate de methyle,96333,928,1
0,Acrylic acid,79107,929,1
0,Acrylic acid methyl ester,96333,930,1
0,"Acrylic acid, glacial",79107,931,1
0,"Acrylic acid, inhibited",79107,932,1
0,Acrylic amide,79061,933,1
0,Acrylnitril,107131,934,1
0,Acrylon,107131,935,1
0,Acrylonitrile,107131,936,1
0,Acrylonitrile monomer,107131,937,1
0,"Acrylonitrile, inhibited",107131,938,1
0,Acrylsaeuremethylester,96333,939,1
0,Active Amyl alcohol,137326,940,1
0,Active primary amyl alcohol,137326,941,1
0,AD 6,75569,943,1
0,Add-F,64186,945,1
0,Adipic ketone,120923,946,1
0,Adipinketon,120923,947,1
0,Aero liquid hcn,74908,950,1
0,Aero@ Liquid HCN,74908,951,1
0,Aerothene MM,75092,952,1
0,Aerothene TT,71556,953,1
0,Aethaldiamin,107153,954,1
0,Aethanethiol,75081,955,1
0,Aethanol,64175,956,1
0,Aether,60297,957,1
0,Aethylacetat,141786,958,1
0,Aethylalkohol,64175,959,1
0,Aethylamine,75047,960,1
0,Aethylcarbamat,51796,961,1
0,Aethylchlorid,75003,962,1
0,Aethylenchlorid,107062,963,1
0,A-ethylene dimercaptan,540636,964,1
0,Aethylenediamin,107153,965,1
0,Aethylenimin,151564,966,1
0,Aethylenoxid,75218,967,1
0,Aethylformiat,109944,968,1
0,Aethylidenchlorid,75343,969,1
0,Aethylis,75003,970,1
0,Aethylis chloridum,75003,971,1
0,Aethylmercaptan,75081,972,1
0,Aethylmethylketon,78933,973,1
0,Aethylurethan,51796,974,1
0,Aetznatron,1310732,975,1
0,Akro-mag,1309484,976,1
0,Akrylamid,79061,977,1
0,Akrylonitril,107131,978,1
0,Akrylonitryl,107131,979,1
0,Alane,7784216,980,1
0,Alanine,56417,981,1
0,"ALANINE, &beta;",107959,982,1
0,"Alanine, L-",56417,983,1
0,Alaun,7429905,984,1
0,Albone,7722841,985,0
0,Albone 35,7722841,986,0
0,Albone 50,7722841,987,0
0,Albone 70,7722841,988,0
0,Albone DS,7722841,989,0
0,Alcare Hand Degermer,64175,990,1
0,Alcide,10049044,991,1
0,Alcoa sodium fluoride,7681494,992,1
0,Alcohol,64175,993,1
0,Alcohol anhydrous,64175,994,1
0,"Alcohol, dehydrated",64175,995,1
0,"Alcohol, diluted",64175,996,1
0,"Alcohol, rubbing",67630,997,1
0,Alcohols,64175,998,1
0,Alcojel,67630,999,1
0,Alcolo,67630,1000,1
0,Alcool allilco,107186,1001,1
0,Alcool allylique,107186,1002,1
0,Alcool amilico,123513,1003,1
0,Alcool amylique,71410,1004,1
0,Alcool butylique,71363,1005,1
0,Alcool butylique tertiaire,75650,1006,1
0,Alcool ethylique,64175,1007,1
0,Alcool etilico,64175,1008,1
0,Alcool isoamylique,123513,1009,1
0,Alcool isobutylique,78831,1010,1
0,Alcool isopropilico,67630,1011,1
0,Alcool isopropylique,67630,1012,1
0,Alcool methylique,67561,1013,1
0,Alcool metilico,67561,1014,1
0,Alcool propilico,71238,1015,1
0,Alcool propylique,71238,1016,1
0,Alcosolve,67630,1017,1
0,Alcosolve 2,67630,1018,1
0,Aldeform,110883,1019,1
0,Aldehyd mravenci,50000,1020,1
0,Aldehyde acetique,75070,1021,1
0,Aldehyde butyrique,123728,1022,1
0,Aldehyde formique,50000,1023,1
0,Aldehyde propionique,123386,1024,1
0,Aldeide acetica,75070,1025,1
0,Aldeide butirrica,123728,1026,1
0,Aldeide formica,50000,1027,1
0,Aldoxime,107299,1028,1
0,Algofrene Type 1,75694,1029,1
0,Algofrene Type 2,75718,1030,1
0,Algofrene Type 67,75376,1031,1
0,Algrain,64175,1032,1
0,Algylen,79016,1033,1
0,Alkohol,64175,1034,1
0,Alkoholu etylowego,64175,1035,1
0,Alkolave,67630,1036,1
0,Allene,463490,1038,1
0,"Allene, methyl-",590192,1039,1
0,Allilowy alkohol,107186,1040,1
0,Alluminio(cloruro di),7446700,1041,1
0,Allyl al,107186,1042,1
0,Allyl alcohol,107186,1043,1
0,Allyl ethyl sulfide,5296628,1044,1
0,Allyl radical,1981802,1045,1
0,Allyl trichloride,96184,1046,1
0,Allylalkohol,107186,1047,1
0,Allylene,74997,1048,1
0,Allylic alcohol,67641,1049,1
0,Allylic alcohol,107186,1050,1
0,Alphadrate,57136,1051,1
0,Aluminium,7429905,1053,1
0,Aluminium fluorure,7784181,1056,1
0,Aluminium trichloride,7446700,1058,1
0,"Aluminium, (chlorure d')",7446700,1059,1
0,Aluminiumchlorid,7446700,1060,1
0,Aluminum,7429905,1061,1
0,Aluminum,32752946,1062,1
0,Aluminum 27,7429905,1063,1
0,Aluminum chloride,7446700,1065,1
0,Aluminum chloride,13595818,1066,1
0,Aluminum chloride (1:3),7446700,1067,1
0,Aluminum chloride (AlCl3),7446700,1068,1
0,Aluminum chloride fluoride,13497966,1069,1
0,Aluminum chloride fluoride,13814658,1070,1
0,Aluminum fluoride,7784181,1072,1
0,Aluminum fluoride,13595829,1073,1
0,Aluminum fluoride (AlF3),7784181,1074,1
0,Aluminum hydride,7784216,1075,1
0,Aluminum hydride,13967221,1076,1
0,Aluminum hydride (AlH3),7784216,1077,1
0,Aluminum monochloride,13595818,1079,1
0,Aluminum monofluoride,13595829,1080,1
0,Aluminum oxide,14457648,1081,1
0,Aluminum sulfide,12251900,1084,1
0,Aluminum trichloride,7446700,1085,1
0,Aluminum trifluoride,7784181,1086,1
0,Aluminum trihydride,7784216,1087,1
0,Alyl chloride oxide,106898,1088,1
0,Ameisensaeure,64186,1089,1
0,Amid kyseliny akrylove,79061,1090,1
0,Amid kyseliny methakrylove,79390,1091,1
0,Amid kyseliny octove,60355,1092,1
0,Amid kyseliny propionove,79050,1093,1
0,Amid kyseliny stavelove,471465,1094,1
0,Amidogen,13770406,1095,1
0,"Amidogen, oxo-",10102439,1096,1
0,Amidogen-D2,15117847,1097,1
0,Aminic acid,64186,1098,1
0,Amino cyclopentane,1003038,1099,1
0,Amino radical,13770406,1100,1
0,Aminocyclobutane,2516349,1101,1
0,Aminocyclopropane,765300,1102,1
0,Aminoethane,75047,1103,1
0,Aminoethylene,151564,1104,1
0,Aminomethane,74895,1105,1
0,Aminopropionitrile,151188,1106,1
0,Aminotetrazole,4418615,1107,1
0,Ammonia,7664417,1108,1
0,Ammonia gas,7664417,1109,1
0,"Ammonia, anhydrous",7664417,1110,1
0,Ammonia-d3-,13550497,1111,1
0,Amorphous silica gel,7631869,1112,1
0,AMOX,13847659,1113,1
0,Amprolene,75218,1114,1
0,Amyl alcohol,71410,1115,1
0,Amyl alcohol,137326,1116,1
0,"Amyl alcohol, n-",71410,1117,1
0,"Amyl alcohol, normal",71410,1118,1
0,Amyl chloride,543599,1119,1
0,Amyl hydrosulfide,110667,1120,1
0,Amyl mercaptan,110667,1121,1
0,Amyl sulfhydrate,110667,1122,1
0,Amyl thioalcohol,110667,1123,1
0,Amylene,513359,1124,1
0,Amylol,71410,1125,1
0,Amylowy alkohol,123513,1126,1
0,Anaesthetic ether,60297,1127,1
0,Anamenth,79016,1128,1
0,Anesthenyl,109875,1129,1
0,Anesthesia ether,60297,1130,1
0,Anesthetic ether,60297,1131,1
0,Anhydride carbonique,124389,1132,1
0,Anhydrol,64175,1133,1
0,Anhydrous ammonia,7664417,1134,1
0,Anhydrous hydrochloric acid,7647010,1135,1
0,Anhydrous hydrofluoric acid,7664393,1136,1
0,Anhydrous hydrogen chloride,7647010,1137,1
0,Anhydrous methylamine,74895,1138,1
0,Animag,1309484,1139,1
0,Ankilostin,127184,1140,1
0,Anodynon,75003,1141,1
0,Anprolene,75218,1142,1
0,Anproline,75218,1143,1
0,Anthium dioxcide,10049044,1144,1
0,Antibulit,7681494,1145,1
0,Antisal 1,127184,1146,1
0,Antisol 1,127184,1147,1
0,Aqua Care,57136,1149,1
0,Aqua fortis,7697372,1150,1
0,Aquacare HP,57136,1151,1
0,Aquadrate,57136,1152,1
0,Arcton,75467,1154,1
0,Arcton 0,75730,1155,1
0,Arcton 1,75467,1156,1
0,Arcton 11,75694,1157,1
0,Arcton 12,75718,1158,1
0,Arcton 3,75729,1159,1
0,Arcton 6,75718,1160,1
0,Arcton 9,75694,1161,1
0,Areginal,109944,1162,1
0,"Aromatic Ammonia, Vaporole",7664417,1163,1
0,Arquad DMCB,67630,1164,1
0,Artic,74873,1165,1
0,Ascarite,1310732,1166,1
0,Assymmetrical Dichloroethane,75343,1167,1
0,Asulfa-Supra,7704349,1168,1
0,Asym-Dimethylurea,598947,1169,1
0,Athylen,74851,1170,1
0,Athylenglykol,107211,1171,1
0,Atomic oxygen,17778802,1172,1
0,Atomic sulfur,7704349,1173,1
0,Avantin,67630,1176,1
0,Avantine,67630,1177,1
0,Ayr,7647145,1178,1
0,Azabenzene,110861,1179,1
0,Azacyclohexane,110894,1180,1
0,Azacyclopentane,123751,1181,1
0,Azacyclopropane,151564,1182,1
0,Azijnzuur,64197,1183,1
0,Azine,110861,1184,1
0,Aziran,151564,1185,1
0,Azirane,151564,1186,1
0,Aziridin,151564,1187,1
0,Aziridine,151564,1188,1
0,Azole,109977,1189,1
0,Azolidine,123751,1190,1
0,Azote,10102440,1191,1
0,Azotic acid,7697372,1192,1
0,Azoto,10102440,1193,1
0,Azotowy kwas,7697372,1194,1
0,b-Alanine,107959,1195,1
0,BAPN,151188,1196,1
0,Basilin,7647010,1197,1
0,Bensulfoid,7704349,1198,1
0,Benural 70,57136,1199,1
0,Benzeen,71432,1200,1
0,Benzen,71432,1201,1
0,Benzene,71432,1202,1
0,"Benzene, hexahydro-",110827,1203,1
0,Benzenoform,56235,1204,1
0,Benzin,71432,1205,1
0,Benzine,71432,1206,1
0,Benzinoform,56235,1207,1
0,Benzinol,79016,1208,1
0,Benzol,71432,1209,1
0,Benzole,71432,1210,1
0,Benzolene,71432,1211,1
0,Benzolo,71432,1212,1
0,BeO,1304569,1213,1
0,BeOH,20768687,1214,1
0,Bertholite,7782505,1215,1
0,Beryllia,1304569,1216,1
0,Beryllium,7440417,1217,1
0,Beryllium,14452609,1218,1
0,Beryllium chloride,13814501,1219,1
0,Beryllium fluoride,13597961,1220,1
0,Beryllium hydride,7787522,1221,1
0,Beryllium hydride,13597972,1222,1
0,Beryllium hydroxide,20768687,1223,1
0,Beryllium monoxide,1304569,1224,1
0,Beryllium oxide,1304569,1225,1
0,Beryllium oxide (BeO),1304569,1226,1
0,"Beryllium oxide, &alpha;",1304569,1227,1
0,Beryllium sulfide,13598226,1228,1
0,Beryllium sulfide (BeS),13598226,1229,1
0,Beryllium-9,7440417,1230,1
0,Betaprone,57578,1231,1
0,BFV,50000,1232,1
0,BH2 Radical,14452643,1233,1
0,Biacetyl,431038,1234,1
0,Biallyl,592427,1235,1
0,Bicarburet of hydrogen,71432,1236,1
0,Bicarburretted hydrogen,74851,1237,1
0,Bichlorure de propylene,78875,1238,1
0,Bichlorure D'ethylene,107062,1239,1
0,Bicyclo(3.1.0)hex-2-ene,694019,1240,1
0,Bicyclo[1.1.0]butane,157335,1241,1
0,Bicyclo[1.1.0]butane-1-carbonitrile,16955354,1242,1
0,Bicyclo[2.1.0]pent-2-ene,5164352,1243,1
0,Bicyclo[2.1.0]pentane,185944,1244,1
0,Bicyclo[2.2.0]hex-1(4)-ene,30830207,1245,1
0,Bicyclo[3.1.0]hexane,285585,1246,1
0,Biethylene,106990,1247,1
0,Bifluoriden,7782414,1248,1
0,Biformal,107222,1249,1
0,Biformyl,107222,1250,1
0,Biisopropyl,79298,1251,1
0,B-I-K,57136,1252,1
0,Bilorin,64186,1253,1
0,Bimethyl,74840,1254,1
0,Biogas,74828,1255,1
0,Bisulfite,7446095,1256,1
0,Bivinyl,106990,1257,1
0,Blacosolv,79016,1258,1
0,Blancosolv,79016,1259,1
0,Blausaeure,74908,1260,1
0,Blausaeure (German),74908,1261,1
0,Blauwzuur,74908,1262,1
0,BLO,96480,1263,1
0,BLON,96480,1264,1
0,Borane,13283313,1265,1
0,Borane,13766262,1266,1
0,Borane(1),13766262,1267,1
0,Borane(2),14452643,1268,1
0,Borane(3),13283313,1269,1
0,"Borane, dichloro-",10325390,1270,1
0,"Borane, trichloro-",10294345,1271,1
0,"Borane, trifluoro-",7637072,1272,1
0,Borer sol,107062,1273,1
0,Boron,7440428,1274,1
0,Boron chloride,10294345,1275,1
0,Boron chloride (BCl3),10294345,1276,1
0,Boron dihydride,14452643,1277,1
0,Boron fluoride,7637072,1278,1
0,Boron fluoride (BF3),7637072,1279,1
0,Boron hydride oxide,20611590,1280,1
0,Boron hydride sulfide,14457853,1281,1
0,Boron monochloride,20583555,1282,1
0,Boron monoxide,12505770,1283,1
0,Boron oxide,12505770,1284,1
0,Boron oxide,13766284,1285,1
0,Boron oxide,13840885,1286,1
0,Boron sulfide,12228396,1287,1
0,Boron tribromide,7664393,1288,1
0,Boron trichloride,10294345,1289,1
0,Boron trifluoride,7637072,1290,1
0,BOV,7664939,1291,1
0,Bpl,57578,1292,1
0,Brimstone,7704349,1293,1
0,Brocide,107062,1294,1
0,But-1-ene,106989,1295,1
0,But-2-yne,503173,1296,1
0,"Buta-1,3-dieen",106990,1297,1
0,"Buta-1,3-dien",106990,1298,1
0,"Buta-1,3-diene",106990,1299,1
0,Butadieen,106990,1300,1
0,Butadien,106990,1301,1
0,Butadiene,106990,1302,1
0,Butadione,431038,1303,1
0,Butafume,13952846,1304,1
0,Butal,123728,1305,1
0,Butaldehyde,123728,1306,1
0,Butalyde,123728,1307,1
0,Butan-1-ol,71363,1308,1
0,"Butan-2-ol, 3-methyl-",598754,1309,1
0,Butan-2-one,78933,1310,1
0,Butanal,123728,1311,1
0,Butanaldehyde,123728,1312,1
0,Butanamide,541355,1313,1
